product_id,item_number,price,image_path
1211836,160//U4783,2650,images\1211836.JPG
1211839,202//U4654,6580,images\1211839.JPG
1211840,206//U5036,4660,images\1211840.JPG
1211842,244//242X,870,images\1211842.JPG
1211844,261//2387X,850,images\1211844.JPG
1211845,261//848X,780,images\1211845.JPG
1211848,261//U4783,1680,images\1211848.JPG
1211855,337//U4884,1460,images\1211855.JPG
1211856,385//U408,3370,images\1211856.JPG
1211859,419//U4869,5150,images\1211859.JPG
1211865,482//848X,2070,images\1211865.JPG
1211867,496//U5036,6610,images\1211867.JPG
1211868,556//2387X,820,images\1211868.JPG
1211869,556//848X,750,images\1211869.JPG
1211871,559//1771,1200,images\1211871.JPG
1211877,770//2387X,1220,images\1211877.JPG
1211879,826//U5036,4600,images\1211879.JPG
1211882,959//848X,1590,images\1211882.JPG
1211883,A19//U408,17080,images\1211883.JPG
1211886,A61//2518#,2550,images\1211886.JPG
1211889,A84//U5042,6740,images\1211889.JPG
1211894,C03//2387X,1170,images\1211894.JPG
